Employee ID,EmployeeType,EmployeeType_Encoded,PayZone,PayZone_Encoded,DepartmentType,DepartmentType_Encoded,GenderCode,GenderCode_Encoded,RaceDesc,RaceDesc_Encoded,MaritalDesc,MaritalDesc_Encoded,Performance Score,Performance Score_Encoded,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score
3410,Contract,0,Zone C,2,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3,4,3,4
3411,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,2,2,3,2
3412,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,3,5,4,4
3413,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,5,1,2,5
3414,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3,5,2,4
3415,Full-Time,1,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3,2,5,1
3416,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,2,1,2,1
3417,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,1,2,5,5
3418,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,4,5,3,4
3419,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,2,2,5,2
3420,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,2,2,3,3
3421,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,1,5,4,2
3422,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3,1,1,3
3423,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,3,4,5,3
3424,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,2,2,4,5
3425,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,2,5,2,3
3426,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,2,1,3,2
3427,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,4,1,2,3
3428,Contract,0,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3,2,1,5
3429,Full-Time,1,Zone B,1,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,4,1,2,1
3430,Contract,0,Zone A,0,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,2,5,5,4
3431,Contract,0,Zone A,0,Sales,4,Female,0,Other,3,Married,1,Fully Meets,1,3,2,5,3
3432,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,3,2,3,5
3433,Full-Time,1,Zone B,1,Sales,4,Female,0,Hispanic,2,Divorced,0,Exceeds,0,4,1,5,2
3434,Contract,0,Zone C,2,Sales,4,Female,0,White,4,Divorced,0,Fully Meets,1,2,1,4,2
3435,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Widowed,3,Exceeds,0,3,4,3,3
3436,Part-Time,2,Zone B,1,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,5,5,5,2
3437,Contract,0,Zone B,1,Sales,4,Female,0,Other,3,Single,2,Fully Meets,1,5,3,2,5
3438,Full-Time,1,Zone C,2,Sales,4,Female,0,Asian,0,Married,1,Fully Meets,1,3,4,2,5
3439,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,3,1,2,5
3440,Contract,0,Zone A,0,Sales,4,Female,0,White,4,Divorced,0,Fully Meets,1,3,1,4,5
3441,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Widowed,3,Exceeds,0,4,4,2,5
3442,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Black,1,Single,2,Exceeds,0,2,2,5,3
3443,Full-Time,1,Zone C,2,IT/IS,2,Male,1,Asian,0,Widowed,3,Fully Meets,1,3,2,2,4
3444,Contract,0,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,3,1,2,4
3445,Contract,0,Zone C,2,Sales,4,Female,0,Other,3,Married,1,Exceeds,0,4,4,5,2
3446,Part-Time,2,Zone A,0,Sales,4,Female,0,White,4,Divorced,0,Exceeds,0,2,4,3,5
3447,Part-Time,2,Zone C,2,Sales,4,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,5,1,4
3448,Full-Time,1,Zone A,0,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,3,5,1,5
3449,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,5,3,2,1
3450,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Exceeds,0,2,4,3,5
3451,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Divorced,0,Exceeds,0,3,5,1,2
3452,Part-Time,2,Zone A,0,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,2,5,5,2
3453,Contract,0,Zone C,2,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,4,5,5,3
3454,Full-Time,1,Zone C,2,IT/IS,2,Male,1,Hispanic,2,Married,1,Needs Improvement,2,4,4,4,2
3455,Full-Time,1,Zone C,2,Sales,4,Male,1,Other,3,Widowed,3,Exceeds,0,4,2,1,1
3456,Full-Time,1,Zone A,0,Sales,4,Female,0,Black,1,Divorced,0,Fully Meets,1,3,4,3,4
3457,Full-Time,1,Zone B,1,Sales,4,Female,0,White,4,Divorced,0,Needs Improvement,2,3,5,1,4
3458,Contract,0,Zone A,0,Sales,4,Female,0,Hispanic,2,Single,2,Needs Improvement,2,3,2,5,5
3459,Part-Time,2,Zone A,0,Sales,4,Male,1,Black,1,Widowed,3,Exceeds,0,2,4,4,3
3460,Full-Time,1,Zone A,0,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,3,4,3,3
3461,Full-Time,1,Zone C,2,Sales,4,Male,1,Hispanic,2,Married,1,Needs Improvement,2,1,1,4,4
3462,Contract,0,Zone A,0,Sales,4,Male,1,Hispanic,2,Divorced,0,Needs Improvement,2,3,3,3,1
3463,Part-Time,2,Zone A,0,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,1,4,3,4
3464,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Widowed,3,Needs Improvement,2,5,2,5,3
3465,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Needs Improvement,2,3,5,4,3
3466,Part-Time,2,Zone C,2,IT/IS,2,Male,1,Other,3,Married,1,Exceeds,0,4,1,3,4
3467,Contract,0,Zone A,0,Sales,4,Female,0,Asian,0,Divorced,0,Exceeds,0,1,4,3,2
3468,Contract,0,Zone B,1,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,4,3,1,3
3469,Contract,0,Zone B,1,Sales,4,Female,0,Asian,0,Divorced,0,Needs Improvement,2,3,5,5,1
3470,Contract,0,Zone C,2,Sales,4,Female,0,Black,1,Married,1,Needs Improvement,2,3,1,2,3
3471,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,4,2,4,1
3472,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Married,1,Exceeds,0,4,5,5,4
3473,Part-Time,2,Zone A,0,Sales,4,Male,1,Hispanic,2,Widowed,3,Exceeds,0,2,3,4,4
3474,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,2,3,1,2
3475,Full-Time,1,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,2,4,3,4
3476,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Needs Improvement,2,2,5,5,3
3477,Part-Time,2,Zone A,0,IT/IS,2,Female,0,Asian,0,Widowed,3,Needs Improvement,2,2,1,2,1
3478,Full-Time,1,Zone C,2,Sales,4,Female,0,Hispanic,2,Married,1,Fully Meets,1,2,3,4,1
3479,Contract,0,Zone A,0,Sales,4,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,2,4,4,4
3480,Full-Time,1,Zone C,2,Sales,4,Female,0,Black,1,Widowed,3,Fully Meets,1,1,1,5,3
3481,Full-Time,1,Zone C,2,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,4,5,2,4
3482,Full-Time,1,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Needs Improvement,2,2,4,5,5
3483,Part-Time,2,Zone B,1,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,1,1,4,5
3484,Part-Time,2,Zone B,1,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,4,1,2,4
3485,Contract,0,Zone C,2,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,5,2,1,3
3486,Part-Time,2,Zone C,2,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,4,3,1,1
3487,Contract,0,Zone B,1,Sales,4,Female,0,Other,3,Divorced,0,Fully Meets,1,4,5,4,1
3488,Contract,0,Zone B,1,Sales,4,Female,0,Asian,0,Single,2,Fully Meets,1,2,1,5,1
3489,Part-Time,2,Zone A,0,Sales,4,Female,0,Black,1,Divorced,0,Fully Meets,1,2,2,4,5
3490,Part-Time,2,Zone A,0,Sales,4,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,2,5,3,2
3491,Contract,0,Zone B,1,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,5,3,4,5
3492,Full-Time,1,Zone C,2,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,1,1,5,5
3493,Full-Time,1,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,5,3,1,5
3494,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,4,1,2,1
3495,Part-Time,2,Zone B,1,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,4,4,3,5
3496,Contract,0,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,5,1,3,2
3497,Part-Time,2,Zone C,2,Sales,4,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,1,2,3,4
3498,Full-Time,1,Zone A,0,Sales,4,Female,0,White,4,Widowed,3,Fully Meets,1,2,3,3,4
3499,Part-Time,2,Zone C,2,Sales,4,Female,0,Asian,0,Widowed,3,Fully Meets,1,5,5,3,5
3500,Full-Time,1,Zone B,1,Sales,4,Female,0,White,4,Divorced,0,Fully Meets,1,1,4,1,4
3501,Part-Time,2,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,4,2,3,4
3502,Full-Time,1,Zone C,2,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,1,5,3,5
3503,Part-Time,2,Zone A,0,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,4,5,2,3
3504,Full-Time,1,Zone B,1,Sales,4,Male,1,Hispanic,2,Married,1,Fully Meets,1,2,3,4,3
3505,Contract,0,Zone B,1,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,1,4,3,2
3506,Full-Time,1,Zone B,1,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,2,2,2,3
3507,Full-Time,1,Zone A,0,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,4,2,5,2
3508,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,5,1,5,4
3509,Part-Time,2,Zone C,2,Sales,4,Female,0,Black,1,Married,1,Fully Meets,1,2,4,5,2
3510,Part-Time,2,Zone A,0,Sales,4,Female,0,Hispanic,2,Married,1,Fully Meets,1,2,2,4,3
3511,Part-Time,2,Zone B,1,Sales,4,Female,0,Asian,0,Divorced,0,Fully Meets,1,4,5,4,5
3512,Contract,0,Zone C,2,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,2,5,1,3
3513,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,5,4,1,3
3514,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,1,2,1,1
3515,Part-Time,2,Zone A,0,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,4,3,5,5
3516,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,5,2,3,5
3517,Part-Time,2,Zone A,0,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,4,4,1,1
3518,Contract,0,Zone B,1,Sales,4,Female,0,Hispanic,2,Married,1,Fully Meets,1,2,4,2,5
3519,Part-Time,2,Zone C,2,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,2,1,3,4
3520,Full-Time,1,Zone C,2,Sales,4,Female,0,Black,1,Divorced,0,Fully Meets,1,1,5,1,1
3521,Contract,0,Zone C,2,Sales,4,Female,0,Asian,0,Divorced,0,Fully Meets,1,4,1,3,3
3522,Full-Time,1,Zone C,2,Sales,4,Female,0,Other,3,Single,2,Fully Meets,1,1,1,5,4
3523,Full-Time,1,Zone A,0,Sales,4,Female,0,Other,3,Single,2,Fully Meets,1,2,3,2,3
3524,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2,3,2,4
3525,Contract,0,Zone B,1,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,2,1,2,1
3526,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,4,1,5,3
3527,Full-Time,1,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,1,1,3,2
3528,Full-Time,1,Zone C,2,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,2,5,2,2
3529,Part-Time,2,Zone C,2,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,2,2,3,4
3530,Full-Time,1,Zone B,1,Sales,4,Female,0,Black,1,Widowed,3,Fully Meets,1,2,1,2,5
3531,Full-Time,1,Zone C,2,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,1,2,4,4
3532,Part-Time,2,Zone B,1,IT/IS,2,Female,0,Black,1,Widowed,3,Fully Meets,1,1,2,2,5
3533,Contract,0,Zone B,1,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,2,2,5,2
3534,Full-Time,1,Zone A,0,Sales,4,Female,0,Asian,0,Single,2,Fully Meets,1,4,4,3,2
3535,Full-Time,1,Zone A,0,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,4,1,5,1
3536,Contract,0,Zone C,2,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,2,1,2,4
3537,Contract,0,Zone C,2,Sales,4,Male,1,Hispanic,2,Married,1,Fully Meets,1,2,4,2,5
3538,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,2,1,5,4
3539,Full-Time,1,Zone C,2,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,5,3,3,4
3540,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Widowed,3,Exceeds,0,4,2,2,3
3541,Full-Time,1,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Exceeds,0,2,1,3,3
3542,Contract,0,Zone A,0,Sales,4,Male,1,White,4,Married,1,Needs Improvement,2,1,2,3,4
3543,Part-Time,2,Zone A,0,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,2,4,5,5
3544,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,2,3,5,3
3545,Full-Time,1,Zone C,2,IT/IS,2,Female,0,Black,1,Widowed,3,Fully Meets,1,1,2,5,2
3546,Full-Time,1,Zone B,1,Sales,4,Male,1,Hispanic,2,Widowed,3,Exceeds,0,1,2,5,5
3547,Contract,0,Zone B,1,Sales,4,Female,0,Other,3,Married,1,Needs Improvement,2,2,2,4,2
3548,Part-Time,2,Zone A,0,Sales,4,Female,0,White,4,Single,2,Fully Meets,1,1,5,5,3
3549,Full-Time,1,Zone C,2,Sales,4,Female,0,Black,1,Divorced,0,Fully Meets,1,2,1,4,1
3550,Part-Time,2,Zone C,2,Sales,4,Male,1,White,4,Divorced,0,Fully Meets,1,1,3,5,4
3551,Part-Time,2,Zone C,2,Sales,4,Male,1,Black,1,Married,1,Needs Improvement,2,4,4,4,3
3552,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Single,2,Needs Improvement,2,1,3,4,2
3553,Contract,0,Zone C,2,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,4,4,2,4
3554,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,1,2,1,2
3555,Full-Time,1,Zone C,2,Sales,4,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,4,2,5,1
3556,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Single,2,Exceeds,0,2,2,2,3
3557,Part-Time,2,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,2,4,5,2
3558,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,1,2,5,3
3559,Part-Time,2,Zone C,2,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,2,3,2,1
3560,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Exceeds,0,4,2,4,5
3561,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,5,2,1,5
3562,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,2,2,1,3
3563,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Widowed,3,PIP,3,4,4,1,3
3564,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,1,4,4,3
3565,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,4,5,5,5
3566,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,2,1,2,3
3567,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Widowed,3,Fully Meets,1,4,2,3,2
3568,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,2,2,4,1
3569,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,2,1,3,5
3570,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,1,2,5,3
3571,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,4,4,1,5
3572,Contract,0,Zone A,0,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,5,5,5,5
3573,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Divorced,0,Exceeds,0,4,4,1,1
3574,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,1,3,3,3
3575,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Single,2,Exceeds,0,5,5,1,5
3576,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Exceeds,0,4,2,3,3
3577,Part-Time,2,Zone C,2,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,4,5,4,5
3578,Full-Time,1,Zone A,0,Production       ,3,Male,1,Hispanic,2,Married,1,Exceeds,0,2,1,4,2
3579,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Needs Improvement,2,4,5,3,3
3580,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,4,2,4,3
3581,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,2,3,4,4
3582,Part-Time,2,Zone B,1,Production       ,3,Male,1,Asian,0,Widowed,3,Fully Meets,1,4,2,2,5
3583,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Needs Improvement,2,4,4,1,4
3584,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,4,2,2,5
3585,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,4,1,2,3
3586,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,2,4,2,4
3587,Full-Time,1,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,2,1,2,2
3588,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,2,4,2,1
3589,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,1,2,3,2
3590,Part-Time,2,Zone C,2,Production       ,3,Male,1,Asian,0,Widowed,3,Fully Meets,1,4,2,5,4
3591,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Needs Improvement,2,5,2,1,4
3592,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Single,2,Fully Meets,1,3,4,1,2
3593,Contract,0,Zone A,0,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,1,4,4,3
3594,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Needs Improvement,2,1,1,5,1
3595,Contract,0,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,1,2,3,1
3596,Part-Time,2,Zone C,2,Production       ,3,Male,1,Other,3,Single,2,Needs Improvement,2,2,4,3,4
3597,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,1,5,4,4
3598,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Needs Improvement,2,1,2,5,4
3599,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,2,4,4,2
3600,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,2,2,1,4
3601,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,5,1,1,2
3602,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,5,3,3,3
3603,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,2,5,1,3
3604,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Needs Improvement,2,4,3,5,4
3605,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,4,5,1,3
3606,Part-Time,2,Zone C,2,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,3,3,5,1
3607,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,5,2,4,1
3608,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,3,1,3,1
3609,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3,2,2,4
3610,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,4,5,5
3611,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,2,2,3,4
3612,Contract,0,Zone A,0,Production       ,3,Male,1,Black,1,Single,2,PIP,3,4,5,3,3
3613,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Married,1,Exceeds,0,1,1,5,2
3614,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,2,4,5,1
3615,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Exceeds,0,2,3,1,4
3616,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,4,1,1,1
3617,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,1,2,3,3
3618,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,3,3,4,5
3619,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,3,1,5,2
3620,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,2,1,2,2
3621,Contract,0,Zone A,0,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,2,2,3,2
3622,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3,3,1,5
3623,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,2,2,5
3624,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,4,2,2,2
3625,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,5,5,2,4
3626,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,2,2,5,1
3627,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,1,1,4
3628,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,4,3,1
3629,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,5,2,4,4
3630,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,5,5,3,2
3631,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,3,4,1,5
3632,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,3,3,4,5
3633,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,5,4,4,4
3634,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,5,2,5,2
3635,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,4,1,5,4
3636,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3,3,5,3
3637,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3,2,1,3
3638,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,3,4,5,1
3639,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3,3,2,3
3640,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,2,1,2
3641,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,3,2,5,4
3642,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,3,4,1,2
3643,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,3,1,5,3
3644,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,3,4,4,4
3645,Part-Time,2,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,3,1,3,3
3646,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,3,5,4,4
3647,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,2,4,4
3648,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Exceeds,0,4,3,3,5
3649,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Exceeds,0,4,1,2,2
3650,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,3,2,4
